ResponseId,sample_1,weight_complete_only,weight_complete_partials,Finished,Enter,YearsWorked,NTEE_1,NTEE_2,NTEE_3,NTEE_4,NTEE_5,NTEE_6,NTEE_7,NTEE_8,NTEE_9,NTEE_10,NTEE_11,NTEE_12,NTEE_13,NTEE_14,NTEE_15,NTEE_16,NTEE_17,NTEE_18,NTEE_19,NTEE_20,NTEE_21,NTEE_22,NTEE_23,NTEE_24,NTEE_25,NTEE_26,NTEEconf,GeoAreas_1,GeoAreas_2,GeoAreas_3,GeoAreas_4,GeoAreas_5,GeoAreas_6,GeoAreas_7,GeoAreas_8,GeoAreas_9,RuralUrban_1,RuralUrban_2,RuralUrban_3,RuralUrban_4,ProgDem_1,ProgDem_2,ProgDem_3,ProgDem_4,ProgDem_5,ProgDem_6,ProgDem_7,ProgDem_8,ProgDem_9,ProgDem_10,ProgDem_11,ProgDem_12,ProgDem_13,ProgDem_14,ProgDem_15,ProgDem_16,ProgDem_17,ProgDem_18,ProgDem_19,ProgDem_20,ProgDem_21,PeopleServed_1_1_1,PeopleServed_1_2_1,PeopleServed_2_1_1,PeopleServed_2_2_1,PeopleServed_3_1_1,PeopleServed_3_2_1,MeetDemand,ProgLocations_1,ProgLocations_2,NLocations,LocChanges,Staff_1_1_1,Staff_1_2_1,Staff_1_3_1,Staff_1_4_1,Staff_1_5_1,Staff_1_6_1,Staff_1_7_1,Staff_2_1_1,Staff_2_2_1,Staff_2_3_1,Staff_2_4_1,Staff_2_5_1,Staff_2_6_1,Staff_2_7_1,Staff_3_1_1,Staff_3_2_1,Staff_3_3_1,Staff_3_4_1,Staff_3_5_1,Staff_3_6_1,Staff_3_7_1,Staff_4_1_1,Staff_4_2_1,Staff_4_3_1,Staff_4_4_1,Staff_4_5_1,Staff_4_6_1,Staff_4_7_1,VolImportance,DonImportance,FRpercents_1,FRpercents_2,FRmajgift_1,FRchanges_1_1,FRchanges_1_2,FRchanges_1_3,FRchanges_1_4,FRchanges_1_5,FRchanges_1_6,FRchanges_1_7,FRchanges_1_8,FRchanges_1_9,FRchanges_1_10,FRchanges_1_11,FRchanges_1_12,FRchanges_2_1,FRchanges_2_2,FRchanges_2_3,FRchanges_2_4,FRchanges_2_5,FRchanges_2_6,FRchanges_2_7,FRchanges_2_8,FRchanges_2_9,FRchanges_2_10,FRchanges_2_11,FRchanges_2_12,FY,Funding1_1_1_1,Funding1_1_2_1,Funding1_1_3_1,Funding1_1_4_1,Funding1_1_5_1,Funding1_1_6_1,Funding1_1_7_1,Funding1_1_8_1,Funding1_1_9_1,Funding1_1_10_1,Funding1_2_1_1,Funding1_2_2_1,Funding1_2_3_1,Funding1_2_4_1,Funding1_2_5_1,Funding1_2_6_1,Funding1_2_7_1,Funding1_2_8_1,Funding1_2_9_1,Funding1_2_10_1,Funding2_1_1_1,Funding2_1_2_1,Funding2_1_3_1,Funding2_1_4_1,Funding2_1_5_1,Funding2_1_6_1,Funding2_1_7_1,Funding2_1_8_1,Funding2_1_9_1,Funding2_1_10_1,Funding2_1_11_1,Funding2_1_12_1,Funding2_1_13_1,Funding2_1_14_1,Finances_1_1_1,Finances_1_2_1,Finances_1_3_1,Finances_1_4_1,Finances_1_5_1,Finances_1_6_1,Finances_1_7_1,Finances_1_8_1,Finances_2_1_1,Finances_2_2_1,Finances_2_3_1,Finances_2_4_1,Finances_2_5_1,Finances_2_6_1,Finances_2_7_1,Finances_2_8_1,Finances_3_1_1,Finances_3_2_1,Finances_3_3_1,Finances_3_4_1,Finances_3_5_1,Finances_3_6_1,Finances_3_7_1,Finances_3_8_1,Finances_4_1_1,Finances_4_2_1,Finances_4_3_1,Finances_4_4_1,Finances_4_5_1,Finances_4_6_1,Finances_4_7_1,Finances_4_8_1,CEOrace,CEOgender,BCrace,BCgender,CEOBCdem_1_1,CEOBCdem_1_2,CEOBCdem_2_1,CEOBCdem_2_2,CEOBCdem_3_1,CEOBCdem_3_2,BoardStaffDEM_1_1,BoardStaffDEM_1_2,BoardStaffDEM_1_3,BoardStaffDEM_1_4,BoardStaffDEM_1_5,BoardStaffDEM_1_6,BoardStaffDEM_1_7,BoardStaffDEM_2_1,BoardStaffDEM_2_2,BoardStaffDEM_2_3,BoardStaffDEM_2_4,BoardStaffDEM_2_5,BoardStaffDEM_2_6,BoardStaffDEM_2_7,DemChange,Reserves_1_1_1,Reserves_2_1_1,Reserves_3_1_1,PPP2020,PPP2020b_1_1_1,PPP2020b_2_1_1,PPP2020b_3_1_1,PPP2021,PPP2021b_1,FinanceChanges_1,FinanceChanges_2,FinanceChanges_3,FinanceChanges_4,FinanceChanges_5,FinanceChanges_6,FinanceChanges_7,ProgChanges_1,ProgChanges_2,ProgChanges_3,ProgChanges_4,ProgChanges_5,ProgChanges_6,ProgChanges_7,ProgChanges_8,ProgChanges_9,ProgChanges_10,ProgChanges_11,ProgChanges_12,FRchanges_1,FRchanges_2,FRchanges_3,FRchanges_4,Drawing,PeopleServed_3_1,PeopleServed_3_2,Staff_4_1,Staff_4_2,Staff_4_3,Staff_4_4,Staff_4_5,Staff_4_6,Staff_4_7,Reserves_3_1,StaffChanges_1,StaffChanges_2,StaffChanges_3,StaffChanges_4,StaffChanges_5,StaffChanges_6,StaffChanges_7,StaffChanges_8,StaffChanges_9,StaffChanges_10,OpsChanges_1,OpsChanges_2,OpsChanges_3,OpsChanges_4,OpsChanges_5,OpsChanges_6,Assistance_1,Assistance_2,Assistance_3,Assistance_4,Assistance_5,Assistance_6,Assistance_7,Assistance_8,StaffChanges21_1,StaffChanges21_2,StaffChanges21_3,StaffChanges21_4,StaffChanges21_5,StaffChanges21_6,StaffChanges21_7,StaffChanges21_8,StaffChanges21_98,ExtAffairs_1_1,ExtAffairs_1_2,ExtAffairs_1_3,ExtAffairs_1_4,ExtAffairs_1_5,ExtAffairs_1_6,ExtAffairs_1_7,ExtAffairs_1_8,ExtAffairs_1_9,ExtAffairs_1_10,ExtAffairs_1_11,ExtAffairs_1_12,ExtAffairs_2_1,ExtAffairs_2_2,ExtAffairs_2_3,ExtAffairs_2_4,ExtAffairs_2_5,ExtAffairs_2_6,ExtAffairs_2_7,ExtAffairs_2_8,ExtAffairs_2_9,ExtAffairs_2_10,ExtAffairs_2_11,ExtAffairs_2_12,FullyComplete,lastsection,SizeStrata,SizeStrata1,SizeStrata2,SizeStrata3,SizeStrata4,SizeStrata5,CensusRegion9,CensusRegion4,ntmaj5,subsector,sector1,sector2,sector3,sector4,sector5,MAV_zip_rural,MAV_ziptostate_medHHinc,MAV_ziptostate_LOWinc,mav_ziptostate_medlowinc,MAV_ziptostate_MEDHIGHinc,MAV_ziptostate_HIGHinc,MAV_ziptostate_categories,mainORprog_zip_rural,MAV_Urban_Rural_Oth_NCHS_FORHP,MAV_UrbRurOthNCHSFORHP_UrbanCore,MAV_UrbRurOthNCHSFORHP_NonUrbanC,MAV_UrbRurOthNCHSFORHP_Rural,MAV_Urban_Rural_Oth_cat,mainORprog_ziptostate_LOWinc
R_1n90th6X7rCCrVL,0,1.0775794011,1.0682084673,1,1,9,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,1,1,1,-99,2,2,1,2,2,2,2,99,2,2,2,2,2,2,2,2,2,2,2,2,-99,15000,-99,200000,-99,-99,1,98,-99,1,2,1,1,-99,8,1131,-99,4,-99,1,-99,8,762,-99,4,-99,1,-99,7,1200,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,1,1,90,10,100,4,4,4,3,98,4,3,99,4,4,99,3,4,5,5,4,98,5,3,99,4,2,99,3,1,1,1,-99,-99,-99,-99,1,-99,1,1,1,1,-99,-99,-99,-99,1,-99,1,1,-99,-99,-99,-99,1,-99,-99,1,-99,-99,1,-99,-99,1,51176.882802,-99,-99,39823.691257,-99,-99,9799.5127113,1018.6612489,52006.862555,-99,-99,53766.971049,-99,-99,10006.1402,982.36351589,58760.525239,-99,-99,53840.696303,-99,-99,10016.667373,999.77211673,-99,1,1,-99,1,1,-99,-99,5,2,3,1,0,0,0,0,4,6,3,3,-99,-99,-99,-99,12,-99,12,-99,-99,-99,-99,12,1,162084.89031,189789.71478,-99,1,10615.155109,10188.555469,1,98,,0,0,99,99,0,1,-99,0,1,1,1,0,1,0,99,99,99,99,1,1,99,99,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"$100,000-$499,999",0,1,0,0,0,5: South Atlantic,3: South,HU,HU,0,0,0,1,0,0,1.5179699659,0,0,0,1,4,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_31nlDOOpPRBGCbv,0,0,1.1356987626,0,1,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5000,500,800,100,-99,-99,1,1,-99,,0,-99,1,14,20,-99,1,-99,-99,1,10,10,-99,1,-99,-99,1,12,16,-99,1,-99,1,-99,-99,-99,1,-99,1,2,2,90,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,"$100,000-$499,999",0,1,0,0,0,5: South Atlantic,3: South,OT,OT,0,0,0,0,1,0,0.8982589245,0,1,0,0,2,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_3mfc5O1TnyBjvpD,0,0,0.8422936087,0,1,15,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,99,0,1,1,99,99,2,2,0,0,0,0,0,0,0,0,0,0,0,2,-99,60,60,20,20,-99,-99,98,1,-99,,0,-99,-99,5,20,-99,-99,-99,-99,-99,5,5,-99,-99,-99,-99,-99,5,10,-99,-99,-99,1,1,-99,-99,1,1,1,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,"<$100,000",1,0,0,0,0,1: New England,1: Northeast,AR,AR,1,0,0,0,0,0,1.3708547354,0,0,1,0,3,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_3OuvaQ4hz2i5FQZ,0,1.1149291296,1.1356987626,1,1,16,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,-99,-99,-99,1,1,1,-99,1,2,0,3,1,-99,15,-99,5,-99,5,-99,-99,15,-99,5,-99,5,-99,-99,15,-99,10,-99,-99,-99,1,-99,1,-99,-99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-99,1,1,-99,-99,-99,-99,-99,1,-99,-99,1,1,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,1,388012.25425,8715.2876881,-99,-99,12244.845862,9578.1580132,24811.999117,21243.560222,657056.70265,6015.4060305,-99,-99,11704.78096,9351.8810504,27058.84344,22411.279728,752567.34217,7578.7899795,-99,-99,11668.24647,9419.3626097,27089.418786,23593.325772,-99,-99,1,1,-99,-99,-99,-99,5,2,2,1,0,1,0,0,4,4,3,7,2,2,1,3,12,1,9,1,1,1,2,1,1,320081.5426,443115.33861,-99,1,42359.284987,41745.765259,4,0,,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,-99,99,99,99,-99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"$100,000-$499,999",0,1,0,0,0,5: South Atlantic,3: South,OT,OT,0,0,0,0,1,0,0.6487898827,0,1,0,0,2,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_3oz0ynddG3ND2dK,1,1.0908139863,1.1642773271,1,1,39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,-99,1,1,1,-99,2,1,1,1,1,1,1,1,0,0,1,0,0,0,2,1,1,2,2,2,1,600,50,600,10,,,98,1,-99,,0,0,0,13,120,-99,-99,-99,0,0,13,6,-99,-99,-99,0,0,10,3,-99,-99,-99,,,,,,,,1,1,95,5,50,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,98,4,5,3,3,4,3,5,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,49214.895512,50.051231421,20058.883234,-99,-99,-99,-99,-99,63551.994566,-99,-99,-99,-99,-99,-99,-99,68197.164245,50.362376174,10189.455305,-99,-99,1,1,1,-99,-99,-99,1,-99,5,2,6,2,0,0,0,0,8,4,2,7,1,2,5,2,2,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,,0,,,,0,,99,99,99,99,98,98,-99,1,1,1,1,0,0,0,99,99,1,1,0,1,0,0,99,1,-99,-99,1,1,-99,-99,1,1,1,1,99,99,99,99,99,99,99,99,99,99,98,0,1,0,1,1,98,1,0,99,99,98,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,2,3,1,2,1,1,1,1,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,,"<$100,000",1,0,0,0,0,5: South Atlantic,3: South,HU,HU,0,0,0,1,0,0,0.6814459562,0,1,0,0,2,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_1DBGpZc5kTXf5Se,0,0.792805711,0.7866110282,1,1,9,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,0,0,1,1,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,-99,1500,-99,500,-99,-99,1,0,-99,1,1,0,-99,0,10,45,-99,-99,-99,-99,1,10,45,-99,-99,-99,-99,1,10,45,-99,-99,-99,1,-99,-99,-99,1,1,-99,2,2,90,10,100,2,3,2,3,3,3,3,3,4,3,99,99,2,2,2,4,3,3,3,3,1,4,99,99,7,1,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,4932.0233467,2053.7372991,-99,-99,-99,-99,-99,-99,1970.16267,1027.2037853,-99,-99,-99,-99,-99,-99,1024.0342004,490.01155888,-99,-99,-99,1,1,1,-99,-99,1,1,1,5,1,5,1,0,0,0,0,5,4,2,9,2,2,98,2,98,1,1,1,1,1,1,1,0,14693.834292,7795.9009733,-99,0,,,,0,,1,0,99,99,0,1,1,0,1,1,0,1,0,0,0,99,1,0,0,0,0,1,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"$100,000-$499,999",0,1,0,0,0,5: South Atlantic,3: South,AR,AR,1,0,0,0,0,0,0.7125230432,0,1,0,0,2,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_2Ugx4L97350k3zZ,0,1.5742726652,1.5992881716,1,1,4,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,-99,120,5,120,35,-99,-99,0,-99,1,2,1,12,3,30,20,-99,-99,-99,10,1,25,15,-99,-99,-99,8,1,5,5,-99,-99,-99,-99,-99,-99,-99,1,1,-99,1,1,90,10,1000,4,4,4,3,98,3,3,99,4,3,4,3,1,1,1,2,98,3,3,99,1,2,2,3,7,1,1,-99,-99,-99,-99,1,1,1,-99,1,1,1,-99,-99,-99,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,800314.15294,-99,-99,68896.567405,49766.110346,19910.906953,19458.753267,-99,728243.95801,-99,-99,58441.462995,39226.336635,14886.087239,15409.745319,-99,670071.78083,-99,-99,29487.282368,19513.264667,0,10162.097473,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,2,2,2,0,0,0,98,3,4,12,12,1,98,98,1,1,4,11,3,10,2,5,3,1,257485.53414,200297.65894,-99,0,,,,0,,1,99,0,1,1,0,99,0,1,1,0,1,0,1,-99,99,0,1,99,0,0,1,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"$500,000-$999,999",0,0,1,0,0,5: South Atlantic,3: South,HE,HE,0,0,1,0,0,1,0.5526242256,1,0,0,0,1,1,3-Rural,0,0,1,3-Rural,1
R_OybQjSzVWiGll1D,0,0,0.6646350542,0,1,4,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,440,-99,376,-99,-99,1,1,1,1,2,0,9,2,-99,250,-99,-99,-99,7,1,-99,50,-99,-99,-99,6,1,-99,50,-99,-99,-99,-99,-99,1,-99,1,1,-99,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,"$500,000-$999,999",0,0,1,0,0,5: South Atlantic,3: South,AR,AR,1,0,0,0,0,0,0.588424325,1,0,0,0,1,0,"1-Urban Core, Non-Rural",1,0,0,"1-Urban Core, Non-Rural",1
R_1H7ZWzXT8EW2tJE,1,0.9633389814,0.9957101964,1,1,12,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,1,1,-99,1,1,1,-99,0,2,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-99,39624,99,37658,99,,,0,-99,1,2,1,1,-99,17,-99,-99,1,-99,1,-99,18,-99,-99,1,-99,1,-99,19,-99,-99,1,-99,,,,,,,,2,2,60,40,5000,3,3,3,2,3,3,3,4,3,3,99,3,4,3,3,2,3,4,3,99,3,5,99,3,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,1,1,-99,-99,1,-99,-99,-99,-99,0,-99,20125.860067,-99,0,10086.462138,-99,-99,0,-99,32946.790323,-99,5144.9391812,10185.110944,-99,-99,1005.9800302,-99,19726.231072,-99,0,9925.3626186,-99,1,-99,1,1,1,-99,-99,-99,5,1,5,2,0,0,0,1,3,6,8,7,98,98,9,7,10,1,1,1,1,1,1,1,1,175327.19062,219118.67188,,0,,,,0,,0,0,0,1,1,0,-99,1,1,1,1,1,1,0,0,0,1,1,99,1,0,0,-99,1,-99,1,-99,1,-99,1,1,-99,1,-99,0,0,0,0,0,0,0,0,1,-99,0,0,0,0,1,99,0,0,0,0,0,0,0,99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,3,2,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,,"$100,000-$499,999",0,1,0,0,0,5: South Atlantic,3: South,ED,ED,0,1,0,0,0,0,1.1485230923,0,0,1,0,3,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_TbxxfFDSepWMqTT,0,0,1.2560604933,0,1,6,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,1,-99,-99,-99,-99,-99,-99,-99,1,1,1,-99,1,0,2,1,1,1,1,1,0,1,1,1,1,0,2,2,2,2,2,2,-99,2500,0,10000,0,-99,1,98,1,-99,,1,5,2,15,-99,-99,-99,-99,4,2,35,-99,-99,-99,-99,3,0,10,-99,-99,-99,-99,-99,-99,-99,1,1,1,-99,1,1,60,40,5,3,3,3,3,98,99,98,98,4,3,3,3,1,3,2,2,98,99,98,98,5,4,5,4,1,1,1,1,-99,-99,-99,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,"$100,000-$499,999",0,1,0,0,0,5: South Atlantic,3: South,HU,HU,0,0,0,1,0,0,0.6621581912,0,1,0,0,2,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_2zNHPpbwbf0R9dJ,0,1.1149291296,1.1356987626,1,1,21,-99,1,-99,-99,1,-99,-99,-99,-99,1,1,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,1,2,2,2,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,-99,-99,-99,-99,5000,-99,5000,-99,-99,1,1,-99,-99,,1,0,-99,5,20,-99,-99,-99,0,-99,5,15,-99,-99,-99,0,-99,5,10,-99,-99,-99,-99,-99,-99,-99,1,1,-99,3,1,60,40,-99,4,5,5,5,3,5,99,3,99,3,3,99,4,5,5,5,3,5,99,3,99,3,3,99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,245729.36317,-99,-99,-99,-99,-99,-99,-99,278483.44473,-99,-99,-99,-99,-99,-99,-99,295006.35592,-99,-99,-99,-99,1,1,1,-99,1,1,1,1,5,2,5,1,0,0,0,0,6,7,1,8,1,1,1,1,11,1,1,1,1,1,1,1,0,795167.23692,874468.92819,-99,0,,,,0,,0,0,99,99,1,0,-99,1,0,0,1,0,1,0,99,99,99,99,1,0,0,99,-99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"$100,000-$499,999",0,1,0,0,0,5: South Atlantic,3: South,OT,OT,0,0,0,0,1,0,0.8850679398,0,1,0,0,2,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
R_RmGiNKgfiRUEvCx,1,1.1149291296,1.1356987626,1,1,5,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,2,-99,1,1,-99,-99,2,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,20000,99,10000,99,,,1,1,-99,,0,1,1,20,65,-99,-99,-99,1,1,20,20,-99,-99,-99,1,1,25,30,-99,-99,-99,,,,,,,,2,2,80,20,25,5,5,5,3,99,5,4,99,5,5,5,4,1,2,1,2,99,1,2,99,2,3,5,1,7,1,1,-99,-99,-99,-99,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,2,5,1,0,0,0,0,5,6,2,9,1,1,1,4,1,1,12,1,1,1,1,1,1,-99,-99,,0,,,,0,,1,0,0,0,0,1,-99,0,1,0,0,0,1,0,0,1,1,1,1,,,,,1,-99,1,-99,-99,-99,-99,1,1,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"$100,000-$499,999",0,1,0,0,0,5: South Atlantic,3: South,OT,OT,0,0,0,0,1,0,0.9234865904,0,1,0,0,2,0,"2-Non-Urban Core, Non-Rural",0,1,0,"2-Non-Urban Core, Non-Rural",0
